Source: BeelineGPS
time, lat, lon, alt, callsign
2017-12-25 06:14:11,47.2936,-126.0077,27630,Beeline1
2017-12-25 06:14:12,47.2951,-126.0108,27619,Beeline1
2017-12-25 06:14:13,47.2966,-126.0138,27609,Beeline1
2017-12-25 06:14:14,47.2981,-126.0168,27599,Beeline1
2017-12-25 06:14:15,47.2996,-126.0198,27589,Beeline1
2017-12-25 06:14:16,47.3011,-126.0228,27578,Beeline1
2017-12-25 06:14:17,47.3026,-126.0258,27568,Beeline1
2017-12-25 06:14:18,47.3041,-126.0288,27557,Beeline1
2017-12-25 06:14:19,47.3056,-126.0318,27546,Beeline1
2017-12-25 06:14:20,47.3071,-126.0348,27535,Beeline1
2017-12-25 06:14:21,47.3086,-126.0378,27525,Beeline1
2017-12-25 06:14:22,47.3101,-126.0408,27513,Beeline1
2017-12-25 06:14:23,47.3116,-126.0438,27502,Beeline1
2017-12-25 06:14:24,47.3131,-126.0468,27491,Beeline1
2017-12-25 06:14:25,47.3146,-126.0498,27480,Beeline1
2017-12-25 06:14:26,47.3161,-126.0528,27468,Beeline1
2017-12-25 06:14:27,47.3176,-126.0558,27457,Beeline1
2017-12-25 06:14:28,47.3191,-126.0588,27445,Beeline1
2017-12-25 06:14:29,47.3206,-126.0618,27433,Beeline1
2017-12-25 06:14:30,47.3221,-126.0648,27421,Beeline1
2017-12-25 06:14:31,47.3236,-126.0678,27410,Beeline1
2017-12-25 06:14:32,47.3251,-126.0708,27397,Beeline1
2017-12-25 06:14:33,47.3266,-126.0738,27385,Beeline1
2017-12-25 06:14:34,47.3281,-126.0768,27373,Beeline1
2017-12-25 06:14:35,47.3296,-126.0798,27361,Beeline1
2017-12-25 06:14:36,47.3311,-126.0828,27348,Beeline1
2017-12-25 06:14:37,47.3326,-126.0858,27336,Beeline1
2017-12-25 06:14:38,47.3341,-126.0888,27323,Beeline1
2017-12-25 06:14:39,47.3356,-126.0918,27310,Beeline1
2017-12-25 06:14:40,47.3371,-126.0948,27297,Beeline1
2017-12-25 06:14:41,47.3386,-126.0978,27285,Beeline1
2017-12-25 06:14:42,47.3401,-126.1008,27271,Beeline1
2017-12-25 06:14:43,47.3416,-126.1038,27258,Beeline1
2017-12-25 06:14:44,47.3431,-126.1068,27245,Beeline1
2017-12-25 06:14:45,47.3446,-126.1098,27232,Beeline1
2017-12-25 06:14:46,47.3461,-126.1128,27218,Beeline1
2017-12-25 06:14:47,47.3476,-126.1158,27205,Beeline1
2017-12-25 06:14:48,47.3491,-126.1188,27191,Beeline1
2017-12-25 06:14:49,47.3506,-126.1218,27177,Beeline1
2017-12-25 06:14:50,47.3521,-126.1248,27163,Beeline1
2017-12-25 06:14:51,47.3536,-126.1277,27150,Beeline1
2017-12-25 06:14:52,47.3551,-126.1306,27135,Beeline1
2017-12-25 06:14:53,47.3566,-126.1335,27121,Beeline1
2017-12-25 06:14:54,47.3581,-126.1364,27107,Beeline1
2017-12-25 06:14:55,47.3596,-126.1393,27093,Beeline1
2017-12-25 06:14:56,47.3611,-126.1422,27078,Beeline1
2017-12-25 06:14:57,47.3626,-126.1451,27064,Beeline1
2017-12-25 06:14:58,47.3641,-126.148,27049,Beeline1
2017-12-25 06:14:59,47.3656,-126.1509,27034,Beeline1
2017-12-25 06:15:00,47.3671,-126.1538,27019,Beeline1
2017-12-25 06:15:01,47.3686,-126.1567,27005,Beeline1
2017-12-25 06:15:02,47.3701,-126.1596,26989,Beeline1
2017-12-25 06:15:03,47.3716,-126.1625,26974,Beeline1
2017-12-25 06:15:04,47.3731,-126.1654,26959,Beeline1
2017-12-25 06:15:05,47.3746,-126.1683,26944,Beeline1
2017-12-25 06:15:06,47.3761,-126.1712,26928,Beeline1
2017-12-25 06:15:07,47.3775,-126.1741,26913,Beeline1
2017-12-25 06:15:08,47.3789,-126.177,26897,Beeline1
2017-12-25 06:15:09,47.3803,-126.1799,26881,Beeline1
2017-12-25 06:15:10,47.3817,-126.1828,26865,Beeline1
2017-12-25 06:15:11,47.3831,-126.1857,26850,Beeline1
2017-12-25 06:15:12,47.3845,-126.1886,26833,Beeline1
2017-12-25 06:15:13,47.3859,-126.1915,26817,Beeline1
2017-12-25 06:15:14,47.3873,-126.1944,26801,Beeline1
2017-12-25 06:15:15,47.3887,-126.1973,26785,Beeline1
2017-12-25 06:15:16,47.3901,-126.2002,26768,Beeline1
2017-12-25 06:15:17,47.3915,-126.2031,26752,Beeline1
2017-12-25 06:15:18,47.3929,-126.206,26735,Beeline1
2017-12-25 06:15:19,47.3943,-126.2089,26718,Beeline1
2017-12-25 06:15:20,47.3957,-126.2118,26701,Beeline1
2017-12-25 06:15:21,47.3971,-126.2146,26685,Beeline1
2017-12-25 06:15:22,47.3985,-126.2174,26667,Beeline1
2017-12-25 06:15:23,47.3999,-126.2202,26650,Beeline1
2017-12-25 06:15:24,47.4013,-126.223,26633,Beeline1
2017-12-25 06:15:25,47.4027,-126.2258,26616,Beeline1
2017-12-25 06:15:26,47.4041,-126.2286,26598,Beeline1
2017-12-25 06:15:27,47.4055,-126.2314,26581,Beeline1
2017-12-25 06:15:28,47.4069,-126.2342,26563,Beeline1
2017-12-25 06:15:29,47.4083,-126.237,26545,Beeline1
2017-12-25 06:15:30,47.4097,-126.2398,26527,Beeline1
2017-12-25 06:15:31,47.4111,-126.2426,26510,Beeline1
2017-12-25 06:15:32,47.4125,-126.2454,26491,Beeline1
2017-12-25 06:15:33,47.4139,-126.2482,26473,Beeline1
2017-12-25 06:15:34,47.4153,-126.251,26455,Beeline1
2017-12-25 06:15:35,47.4167,-126.2538,26437,Beeline1
2017-12-25 06:15:36,47.4181,-126.2566,26418,Beeline1
2017-12-25 06:15:37,47.4195,-126.2594,26400,Beeline1
2017-12-25 06:15:38,47.4209,-126.2622,26381,Beeline1
2017-12-25 06:15:39,47.4223,-126.265,26362,Beeline1
2017-12-25 06:15:40,47.4237,-126.2678,26343,Beeline1
2017-12-25 06:15:41,47.4251,-126.2706,26325,Beeline1
2017-12-25 06:15:42,47.4265,-126.2734,26305,Beeline1
2017-12-25 06:15:43,47.4279,-126.2762,26286,Beeline1
2017-12-25 06:15:44,47.4293,-126.279,26267,Beeline1
2017-12-25 06:15:45,47.4307,-126.2818,26248,Beeline1
2017-12-25 06:15:46,47.4321,-126.2846,26228,Beeline1
2017-12-25 06:15:47,47.4335,-126.2873,26209,Beeline1
2017-12-25 06:15:48,47.4349,-126.29,26189,Beeline1
2017-12-25 06:15:49,47.4363,-126.2927,26169,Beeline1
2017-12-25 06:15:50,47.4377,-126.2954,26149,Beeline1
2017-12-25 06:15:51,47.4391,-126.2981,26130,Beeline1
2017-12-25 06:15:52,47.4405,-126.3008,26109,Beeline1
2017-12-25 06:15:53,47.4419,-126.3035,26089,Beeline1
2017-12-25 06:15:54,47.4433,-126.3062,26069,Beeline1
2017-12-25 06:15:55,47.4447,-126.3089,26049,Beeline1
2017-12-25 06:15:56,47.4461,-126.3116,26028,Beeline1
2017-12-25 06:15:57,47.4475,-126.3143,26008,Beeline1
2017-12-25 06:15:58,47.4489,-126.317,25987,Beeline1
2017-12-25 06:15:59,47.4502,-126.3197,25966,Beeline1
2017-12-25 06:16:00,47.4515,-126.3224,25945,Beeline1
2017-12-25 06:16:01,47.4528,-126.3251,25925,Beeline1
2017-12-25 06:16:02,47.4541,-126.3278,25903,Beeline1
2017-12-25 06:16:03,47.4554,-126.3305,25882,Beeline1
2017-12-25 06:16:04,47.4567,-126.3332,25861,Beeline1
2017-12-25 06:16:05,47.458,-126.3359,25840,Beeline1
2017-12-25 06:16:06,47.4593,-126.3386,25818,Beeline1
2017-12-25 06:16:07,47.4606,-126.3413,25797,Beeline1
2017-12-25 06:16:08,47.4619,-126.344,25775,Beeline1
2017-12-25 06:16:09,47.4632,-126.3467,25753,Beeline1
2017-12-25 06:16:10,47.4645,-126.3493,25731,Beeline1
2017-12-25 06:16:11,47.4658,-126.3519,25710,Beeline1
2017-12-25 06:16:12,47.4671,-126.3545,25687,Beeline1
2017-12-25 06:16:13,47.4684,-126.3571,25665,Beeline1
2017-12-25 06:16:14,47.4697,-126.3597,25643,Beeline1
2017-12-25 06:16:15,47.471,-126.3623,25621,Beeline1
2017-12-25 06:16:16,47.4723,-126.3649,25598,Beeline1
2017-12-25 06:16:17,47.4736,-126.3675,25576,Beeline1
2017-12-25 06:16:18,47.4749,-126.3701,25553,Beeline1
2017-12-25 06:16:19,47.4762,-126.3727,25530,Beeline1
2017-12-25 06:16:20,47.4775,-126.3753,25507,Beeline1
2017-12-25 06:16:21,47.4788,-126.3779,25485,Beeline1
2017-12-25 06:16:22,47.4801,-126.3805,25461,Beeline1
2017-12-25 06:16:23,47.4814,-126.3831,25438,Beeline1
2017-12-25 06:16:24,47.4827,-126.3857,25415,Beeline1
2017-12-25 06:16:25,47.484,-126.3883,25392,Beeline1
2017-12-25 06:16:26,47.4853,-126.3909,25368,Beeline1
2017-12-25 06:16:27,47.4866,-126.3935,25345,Beeline1
2017-12-25 06:16:28,47.4879,-126.3961,25321,Beeline1
2017-12-25 06:16:29,47.4892,-126.3987,25297,Beeline1
2017-12-25 06:16:30,47.4905,-126.4013,25273,Beeline1
2017-12-25 06:16:31,47.4918,-126.4039,25250,Beeline1
2017-12-25 06:16:32,47.4931,-126.4064,25225,Beeline1
2017-12-25 06:16:33,47.4944,-126.4089,25201,Beeline1
2017-12-25 06:16:34,47.4957,-126.4114,25177,Beeline1
2017-12-25 06:16:35,47.497,-126.4139,25153,Beeline1
2017-12-25 06:16:36,47.4983,-126.4164,25128,Beeline1
2017-12-25 06:16:37,47.4996,-126.4189,25104,Beeline1
2017-12-25 06:16:38,47.5009,-126.4214,25079,Beeline1
2017-12-25 06:16:39,47.5022,-126.4239,25054,Beeline1
2017-12-25 06:16:40,47.5035,-126.4264,25029,Beeline1
2017-12-25 06:16:41,47.5048,-126.4289,25005,Beeline1
2017-12-25 06:16:42,47.506,-126.4314,24979,Beeline1
2017-12-25 06:16:43,47.5072,-126.4339,24954,Beeline1
2017-12-25 06:16:44,47.5084,-126.4364,24929,Beeline1
2017-12-25 06:16:45,47.5096,-126.4389,24904,Beeline1
2017-12-25 06:16:46,47.5108,-126.4414,24878,Beeline1
2017-12-25 06:16:47,47.512,-126.4439,24853,Beeline1
2017-12-25 06:16:48,47.5132,-126.4464,24827,Beeline1
2017-12-25 06:16:49,47.5144,-126.4489,24801,Beeline1
2017-12-25 06:16:50,47.5156,-126.4514,24775,Beeline1
2017-12-25 06:16:51,47.5168,-126.4539,24750,Beeline1
2017-12-25 06:16:52,47.518,-126.4563,24723,Beeline1
2017-12-25 06:16:53,47.5192,-126.4587,24697,Beeline1
2017-12-25 06:16:54,47.5204,-126.4611,24671,Beeline1
2017-12-25 06:16:55,47.5216,-126.4635,24645,Beeline1
2017-12-25 06:16:56,47.5228,-126.4659,24618,Beeline1
2017-12-25 06:16:57,47.524,-126.4683,24592,Beeline1
2017-12-25 06:16:58,47.5252,-126.4707,24565,Beeline1
2017-12-25 06:16:59,47.5264,-126.4731,24538,Beeline1
2017-12-25 06:17:00,47.5276,-126.4755,24511,Beeline1
2017-12-25 06:17:01,47.5288,-126.4779,24485,Beeline1
2017-12-25 06:17:02,47.53,-126.4803,24457,Beeline1
2017-12-25 06:17:03,47.5312,-126.4827,24430,Beeline1
2017-12-25 06:17:04,47.5324,-126.4851,24403,Beeline1
2017-12-25 06:17:05,47.5336,-126.4875,24376,Beeline1
2017-12-25 06:17:06,47.5348,-126.4899,24348,Beeline1
2017-12-25 06:17:07,47.536,-126.4923,24321,Beeline1
2017-12-25 06:17:08,47.5372,-126.4947,24293,Beeline1
2017-12-25 06:17:09,47.5384,-126.4971,24265,Beeline1
2017-12-25 06:17:10,47.5396,-126.4994,24237,Beeline1
2017-12-25 06:17:11,47.5408,-126.5017,24210,Beeline1
2017-12-25 06:17:12,47.542,-126.504,24181,Beeline1
2017-12-25 06:17:13,47.5432,-126.5063,24153,Beeline1
2017-12-25 06:17:14,47.5444,-126.5086,24125,Beeline1
2017-12-25 06:17:15,47.5456,-126.5109,24097,Beeline1
2017-12-25 06:17:16,47.5468,-126.5132,24068,Beeline1
2017-12-25 06:17:17,47.548,-126.5155,24040,Beeline1
2017-12-25 06:17:18,47.5492,-126.5178,24011,Beeline1
2017-12-25 06:17:19,47.5504,-126.5201,23982,Beeline1
2017-12-25 06:17:20,47.5515,-126.5224,23953,Beeline1
2017-12-25 06:17:21,47.5526,-126.5247,23925,Beeline1
2017-12-25 06:17:22,47.5537,-126.527,23895,Beeline1
2017-12-25 06:17:23,47.5548,-126.5293,23866,Beeline1
2017-12-25 06:17:24,47.5559,-126.5316,23837,Beeline1
2017-12-25 06:17:25,47.557,-126.5339,23808,Beeline1
2017-12-25 06:17:26,47.5581,-126.5362,23778,Beeline1
2017-12-25 06:17:27,47.5592,-126.5385,23749,Beeline1
2017-12-25 06:17:28,47.5603,-126.5408,23719,Beeline1
2017-12-25 06:17:29,47.5614,-126.543,23689,Beeline1
2017-12-25 06:17:30,47.5625,-126.5452,23659,Beeline1
2017-12-25 06:17:31,47.5636,-126.5474,23630,Beeline1
2017-12-25 06:17:32,47.5647,-126.5496,23599,Beeline1
2017-12-25 06:17:33,47.5658,-126.5518,23569,Beeline1
2017-12-25 06:17:34,47.5669,-126.554,23539,Beeline1
2017-12-25 06:17:35,47.568,-126.5562,23509,Beeline1
2017-12-25 06:17:36,47.5691,-126.5584,23478,Beeline1
2017-12-25 06:17:37,47.5702,-126.5606,23448,Beeline1
2017-12-25 06:17:38,47.5713,-126.5628,23417,Beeline1
2017-12-25 06:17:39,47.5724,-126.565,23386,Beeline1
2017-12-25 06:17:40,47.5735,-126.5672,23355,Beeline1
2017-12-25 06:17:41,47.5746,-126.5694,23325,Beeline1
2017-12-25 06:17:42,47.5757,-126.5716,23293,Beeline1
2017-12-25 06:17:43,47.5768,-126.5738,23262,Beeline1
2017-12-25 06:17:44,47.5779,-126.576,23231,Beeline1
2017-12-25 06:17:45,47.579,-126.5782,23200,Beeline1
2017-12-25 06:17:46,47.5801,-126.5803,23168,Beeline1
2017-12-25 06:17:47,47.5812,-126.5824,23137,Beeline1
2017-12-25 06:17:48,47.5823,-126.5845,23105,Beeline1
2017-12-25 06:17:49,47.5834,-126.5866,23073,Beeline1
2017-12-25 06:17:50,47.5845,-126.5887,23041,Beeline1
2017-12-25 06:17:51,47.5856,-126.5908,23010,Beeline1
2017-12-25 06:17:52,47.5867,-126.5929,22977,Beeline1
2017-12-25 06:17:53,47.5878,-126.595,22945,Beeline1
2017-12-25 06:17:54,47.5889,-126.5971,22913,Beeline1
2017-12-25 06:17:55,47.5899,-126.5992,22881,Beeline1
2017-12-25 06:17:56,47.5909,-126.6013,22848,Beeline1
2017-12-25 06:17:57,47.5919,-126.6034,22816,Beeline1
2017-12-25 06:17:58,47.5929,-126.6055,22783,Beeline1
2017-12-25 06:17:59,47.5939,-126.6076,22750,Beeline1
2017-12-25 06:18:00,47.5949,-126.6097,22717,Beeline1
2017-12-25 06:18:01,47.5959,-126.6118,22685,Beeline1
2017-12-25 06:18:02,47.5969,-126.6139,22651,Beeline1
2017-12-25 06:18:03,47.5979,-126.6159,22618,Beeline1
2017-12-25 06:18:04,47.5989,-126.6179,22585,Beeline1
2017-12-25 06:18:05,47.5999,-126.6199,22552,Beeline1
2017-12-25 06:18:06,47.6009,-126.6219,22518,Beeline1
2017-12-25 06:18:07,47.6019,-126.6239,22485,Beeline1
2017-12-25 06:18:08,47.6029,-126.6259,22451,Beeline1
2017-12-25 06:18:09,47.6039,-126.6279,22417,Beeline1
2017-12-25 06:18:10,47.6049,-126.6299,22383,Beeline1
2017-12-25 06:18:11,47.6149,-126.6319,22350,Beeline1
2017-12-25 06:18:12,47.6249,-126.6339,22315,Beeline1
2017-12-25 06:18:13,47.6348,-126.6359,22281,Beeline1
2017-12-25 06:18:14,47.6447,-126.6379,22247,Beeline1
2017-12-25 06:18:15,47.6546,-126.6399,22213,Beeline1
2017-12-25 06:18:16,47.6644,-126.6419,22178,Beeline1
2017-12-25 06:18:17,47.6742,-126.6439,22144,Beeline1
2017-12-25 06:18:18,47.684,-126.6459,22109,Beeline1
2017-12-25 06:18:19,47.6937,-126.6478,22074,Beeline1
2017-12-25 06:18:20,47.7034,-126.6497,22039,Beeline1
2017-12-25 06:18:21,47.7131,-126.6516,22005,Beeline1
2017-12-25 06:18:22,47.7228,-126.6535,21969,Beeline1
2017-12-25 06:18:23,47.7324,-126.6554,21934,Beeline1
2017-12-25 06:18:24,47.742,-126.6573,21899,Beeline1
2017-12-25 06:18:25,47.7516,-126.6592,21864,Beeline1
2017-12-25 06:18:26,47.7611,-126.6611,21828,Beeline1
2017-12-25 06:18:27,47.7706,-126.663,21793,Beeline1
2017-12-25 06:18:28,47.7801,-126.6649,21757,Beeline1
2017-12-25 06:18:29,47.7895,-126.6668,21721,Beeline1
2017-12-25 06:18:30,47.7989,-126.6687,21685,Beeline1
2017-12-25 06:18:31,47.8083,-126.6706,21650,Beeline1
2017-12-25 06:18:32,47.8176,-126.6725,21613,Beeline1
2017-12-25 06:18:33,47.8269,-126.6744,21577,Beeline1
2017-12-25 06:18:34,47.8362,-126.6763,21541,Beeline1
2017-12-25 06:18:35,47.8454,-126.6781,21505,Beeline1
2017-12-25 06:18:36,47.8546,-126.6799,21468,Beeline1
2017-12-25 06:18:37,47.8638,-126.6817,21432,Beeline1
2017-12-25 06:18:38,47.873,-126.6835,21395,Beeline1
2017-12-25 06:18:39,47.8821,-126.6853,21358,Beeline1
2017-12-25 06:18:40,47.8912,-126.6871,21321,Beeline1
2017-12-25 06:18:41,47.9003,-126.6889,21285,Beeline1
2017-12-25 06:18:42,47.9093,-126.6907,21247,Beeline1
2017-12-25 06:18:43,47.9183,-126.6925,21210,Beeline1
2017-12-25 06:18:44,47.9273,-126.6943,21173,Beeline1
2017-12-25 06:18:45,47.9362,-126.6961,21136,Beeline1
2017-12-25 06:18:46,47.9451,-126.6979,21098,Beeline1
2017-12-25 06:18:47,47.954,-126.6997,21061,Beeline1
2017-12-25 06:18:48,47.9628,-126.7015,21023,Beeline1
2017-12-25 06:18:49,47.9716,-126.7033,20985,Beeline1
2017-12-25 06:18:50,47.9804,-126.7051,20947,Beeline1
2017-12-25 06:18:51,47.9891,-126.7068,20910,Beeline1
2017-12-25 06:18:52,47.9978,-126.7085,20871,Beeline1
2017-12-25 06:18:53,48.0065,-126.7102,20833,Beeline1
2017-12-25 06:18:54,48.0151,-126.7119,20795,Beeline1
2017-12-25 06:18:55,48.0237,-126.7136,20757,Beeline1
2017-12-25 06:18:56,48.0323,-126.7153,20718,Beeline1
2017-12-25 06:18:57,48.0409,-126.717,20680,Beeline1
2017-12-25 06:18:58,48.0494,-126.7187,20641,Beeline1
2017-12-25 06:18:59,48.0579,-126.7204,20602,Beeline1
2017-12-25 06:19:00,48.0664,-126.7221,20563,Beeline1
2017-12-25 06:19:01,48.0748,-126.7238,20525,Beeline1
2017-12-25 06:19:02,48.0832,-126.7255,20485,Beeline1
2017-12-25 06:19:03,48.0916,-126.7272,20446,Beeline1
2017-12-25 06:19:04,48.0999,-126.7289,20407,Beeline1
2017-12-25 06:19:05,48.1082,-126.7306,20368,Beeline1
2017-12-25 06:19:06,48.1165,-126.7323,20328,Beeline1
2017-12-25 06:19:07,48.1247,-126.7339,20289,Beeline1
2017-12-25 06:19:08,48.1329,-126.7355,20249,Beeline1
2017-12-25 06:19:09,48.1411,-126.7371,20209,Beeline1
2017-12-25 06:19:10,48.1492,-126.7387,20169,Beeline1
2017-12-25 06:19:11,48.1573,-126.7403,20130,Beeline1
2017-12-25 06:19:12,48.1654,-126.7419,20089,Beeline1
2017-12-25 06:19:13,48.1734,-126.7435,20049,Beeline1
2017-12-25 06:19:14,48.1814,-126.7451,20009,Beeline1
2017-12-25 06:19:15,48.1894,-126.7467,19969,Beeline1
2017-12-25 06:19:16,48.1973,-126.7483,19928,Beeline1
2017-12-25 06:19:17,48.2052,-126.7499,19888,Beeline1
2017-12-25 06:19:18,48.2131,-126.7515,19847,Beeline1
2017-12-25 06:19:19,48.2209,-126.7531,19806,Beeline1
2017-12-25 06:19:20,48.2287,-126.7547,19765,Beeline1
2017-12-25 06:19:21,48.2365,-126.7563,19725,Beeline1
2017-12-25 06:19:22,48.2442,-126.7578,19683,Beeline1
2017-12-25 06:19:23,48.2519,-126.7593,19642,Beeline1
2017-12-25 06:19:24,48.2596,-126.7608,19601,Beeline1
2017-12-25 06:19:25,48.2673,-126.7623,19560,Beeline1
2017-12-25 06:19:26,48.2749,-126.7638,19518,Beeline1
2017-12-25 06:19:27,48.2825,-126.7653,19477,Beeline1
2017-12-25 06:19:28,48.2901,-126.7668,19435,Beeline1
2017-12-25 06:19:29,48.2976,-126.7683,19393,Beeline1
2017-12-25 06:19:30,48.3051,-126.7698,19351,Beeline1
2017-12-25 06:19:31,48.3126,-126.7713,19310,Beeline1
2017-12-25 06:19:32,48.32,-126.7728,19267,Beeline1
2017-12-25 06:19:33,48.3274,-126.7743,19225,Beeline1
2017-12-25 06:19:34,48.3348,-126.7758,19183,Beeline1
2017-12-25 06:19:35,48.3421,-126.7773,19141,Beeline1
2017-12-25 06:19:36,48.3494,-126.7788,19098,Beeline1
2017-12-25 06:19:37,48.3567,-126.7803,19056,Beeline1
2017-12-25 06:19:38,48.3639,-126.7817,19013,Beeline1
2017-12-25 06:19:39,48.3711,-126.7831,18970,Beeline1
2017-12-25 06:19:40,48.3783,-126.7845,18927,Beeline1
2017-12-25 06:19:41,48.3854,-126.7859,18885,Beeline1
2017-12-25 06:19:42,48.3925,-126.7873,18841,Beeline1
2017-12-25 06:19:43,48.3996,-126.7887,18798,Beeline1
2017-12-25 06:19:44,48.4066,-126.7901,18755,Beeline1
2017-12-25 06:19:45,48.4136,-126.7915,18712,Beeline1
2017-12-25 06:19:46,48.4206,-126.7929,18668,Beeline1
2017-12-25 06:19:47,48.4275,-126.7943,18625,Beeline1
2017-12-25 06:19:48,48.4344,-126.7957,18581,Beeline1
2017-12-25 06:19:49,48.4413,-126.7971,18537,Beeline1
2017-12-25 06:19:50,48.4481,-126.7985,18493,Beeline1
2017-12-25 06:19:51,48.4549,-126.7999,18450,Beeline1
2017-12-25 06:19:52,48.4617,-126.8013,18405,Beeline1
2017-12-25 06:19:53,48.4684,-126.8026,18361,Beeline1
2017-12-25 06:19:54,48.4751,-126.8039,18317,Beeline1
2017-12-25 06:19:55,48.4818,-126.8052,18273,Beeline1
2017-12-25 06:19:56,48.4884,-126.8065,18228,Beeline1
2017-12-25 06:19:57,48.495,-126.8078,18184,Beeline1
2017-12-25 06:19:58,48.5016,-126.8091,18139,Beeline1
2017-12-25 06:19:59,48.5081,-126.8104,18094,Beeline1
2017-12-25 06:20:00,48.5146,-126.8117,18049,Beeline1
2017-12-25 06:20:01,48.5211,-126.813,18005,Beeline1
2017-12-25 06:20:02,48.5276,-126.8143,17959,Beeline1
2017-12-25 06:20:03,48.534,-126.8156,17914,Beeline1
2017-12-25 06:20:04,48.5404,-126.8169,17869,Beeline1
2017-12-25 06:20:05,48.5468,-126.8182,17824,Beeline1
2017-12-25 06:20:06,48.5531,-126.8195,17778,Beeline1
2017-12-25 06:20:07,48.5594,-126.8208,17733,Beeline1
2017-12-25 06:20:08,48.5657,-126.8221,17687,Beeline1
2017-12-25 06:20:09,48.5719,-126.8233,17641,Beeline1
2017-12-25 06:20:10,48.5781,-126.8245,17595,Beeline1
2017-12-25 06:20:11,48.5843,-126.8257,17550,Beeline1
2017-12-25 06:20:12,48.5904,-126.8269,17503,Beeline1
2017-12-25 06:20:13,48.5965,-126.8281,17457,Beeline1
2017-12-25 06:20:14,48.6026,-126.8293,17411,Beeline1
2017-12-25 06:20:15,48.6086,-126.8305,17365,Beeline1
2017-12-25 06:20:16,48.6146,-126.8317,17318,Beeline1
2017-12-25 06:20:17,48.6206,-126.8329,17272,Beeline1
2017-12-25 06:20:18,48.6265,-126.8341,17225,Beeline1
2017-12-25 06:20:19,48.6324,-126.8353,17178,Beeline1
2017-12-25 06:20:20,48.6383,-126.8365,17131,Beeline1
2017-12-25 06:20:21,48.6441,-126.8377,17085,Beeline1
2017-12-25 06:20:22,48.6499,-126.8389,17037,Beeline1
2017-12-25 06:20:23,48.6557,-126.8401,16990,Beeline1
2017-12-25 06:20:24,48.6614,-126.8412,16943,Beeline1
2017-12-25 06:20:25,48.6671,-126.8423,16896,Beeline1
2017-12-25 06:20:26,48.6728,-126.8434,16848,Beeline1
2017-12-25 06:20:27,48.6784,-126.8445,16801,Beeline1
2017-12-25 06:20:28,48.684,-126.8456,16753,Beeline1
2017-12-25 06:20:29,48.6896,-126.8467,16705,Beeline1
2017-12-25 06:20:30,48.6951,-126.8478,16657,Beeline1
2017-12-25 06:20:31,48.7006,-126.8489,16610,Beeline1
2017-12-25 06:20:32,48.7061,-126.85,16561,Beeline1
2017-12-25 06:20:33,48.7116,-126.8511,16513,Beeline1
2017-12-25 06:20:34,48.717,-126.8522,16465,Beeline1
2017-12-25 06:20:35,48.7224,-126.8533,16417,Beeline1
2017-12-25 06:20:36,48.7278,-126.8544,16368,Beeline1
2017-12-25 06:20:37,48.7331,-126.8555,16320,Beeline1
2017-12-25 06:20:38,48.7384,-126.8566,16271,Beeline1
2017-12-25 06:20:39,48.7437,-126.8577,16222,Beeline1
2017-12-25 06:20:40,48.7489,-126.8587,16173,Beeline1
2017-12-25 06:20:41,48.7541,-126.8597,16125,Beeline1
2017-12-25 06:20:42,48.7593,-126.8607,16075,Beeline1
2017-12-25 06:20:43,48.7644,-126.8617,16026,Beeline1
2017-12-25 06:20:44,48.7695,-126.8627,15977,Beeline1
2017-12-25 06:20:45,48.7746,-126.8637,15928,Beeline1
2017-12-25 06:20:46,48.7796,-126.8647,15878,Beeline1
2017-12-25 06:20:47,48.7846,-126.8657,15829,Beeline1
2017-12-25 06:20:48,48.7896,-126.8757,15779,Beeline1
2017-12-25 06:20:49,48.7945,-126.8856,15729,Beeline1
2017-12-25 06:20:50,48.7994,-126.8954,15679,Beeline1
2017-12-25 06:20:51,48.8043,-126.9052,15630,Beeline1
2017-12-25 06:20:52,48.8092,-126.9149,15579,Beeline1
2017-12-25 06:20:53,48.814,-126.9245,15529,Beeline1
2017-12-25 06:20:54,48.8188,-126.9341,15479,Beeline1
2017-12-25 06:20:55,48.8236,-126.9436,15429,Beeline1
2017-12-25 06:20:56,48.8283,-126.9531,15378,Beeline1
2017-12-25 06:20:57,48.833,-126.9625,15328,Beeline1
2017-12-25 06:20:58,48.8377,-126.9718,15277,Beeline1
2017-12-25 06:20:59,48.8423,-126.9811,15226,Beeline1
2017-12-25 06:21:00,48.8469,-126.9903,15175,Beeline1
2017-12-25 06:21:01,48.8515,-126.9995,15125,Beeline1
2017-12-25 06:21:02,48.856,-127.0086,15073,Beeline1
2017-12-25 06:21:03,48.8605,-127.0176,15022,Beeline1
2017-12-25 06:21:04,48.865,-127.0266,14971,Beeline1
2017-12-25 06:21:05,48.8695,-127.0355,14920,Beeline1
2017-12-25 06:21:06,48.8739,-127.0443,14868,Beeline1
2017-12-25 06:21:07,48.8783,-127.0531,14817,Beeline1
2017-12-25 06:21:08,48.8827,-127.0618,14765,Beeline1
2017-12-25 06:21:09,48.887,-127.0705,14713,Beeline1
2017-12-25 06:21:10,48.8913,-127.0791,14661,Beeline1
2017-12-25 06:21:11,48.8956,-127.0876,14610,Beeline1
2017-12-25 06:21:12,48.8998,-127.0961,14557,Beeline1
2017-12-25 06:21:13,48.904,-127.1045,14505,Beeline1
2017-12-25 06:21:14,48.9082,-127.1129,14453,Beeline1
2017-12-25 06:21:15,48.9123,-127.1212,14401,Beeline1
